player_fitness,enemy_fitness,weight_adjustment,token,created_at
0.9321716,0.7357497,0.920202,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2Nzg5ODIsImp0aSI6IjM0ZDY0NmE2LTBmNzAtNDMzNC1iNzE5LWE5MTQ3ZDBkMTc0ZCJ9.,2023-08-10 14:54:50 UTC
0.9363391,1.294628,-0.7863392,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2Nzg5ODIsImp0aSI6IjM0ZDY0NmE2LTBmNzAtNDMzNC1iNzE5LWE5MTQ3ZDBkMTc0ZCJ9.,2023-08-10 14:54:55 UTC
0.9657071,0.2735407,0.9596553,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2Nzg5ODIsImp0aSI6IjM0ZDY0NmE2LTBmNzAtNDMzNC1iNzE5LWE5MTQ3ZDBkMTc0ZCJ9.,2023-08-10 14:55:00 UTC
-0.0023,0.04734032,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:07 UTC
0.2585,0.06550683,0.1276471,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:11 UTC
0.2547692,0.05272587,0.1232579,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:16 UTC
0.2706941,0.05535456,0.1419931,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:21 UTC
0.2752941,0.04918772,0.1474048,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:26 UTC
0.2786941,0.06443342,0.1514048,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:31 UTC
0.2782667,0.06310398,0.150902,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:36 UTC
0.2975162,0.05315984,0.1735485,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:41 UTC
0.2913282,0.06539846,0.1662685,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:46 UTC
0.3121455,0.1034033,0.1907594,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:51 UTC
0.3424552,0.1149497,0.2264179,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:57:56 UTC
0.3611334,0.1323995,0.2483922,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:01 UTC
0.3711429,0.1726609,0.2601681,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:06 UTC
0.3889526,0.2250516,0.2811207,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:11 UTC
0.4038422,0.2512954,0.2986379,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:16 UTC
0.4122707,0.3297494,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:21 UTC
0.4194286,0.3676159,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:26 UTC
0.405387,0.3853998,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:31 UTC
0.4289516,0.3479129,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:36 UTC
0.4527645,0.3586764,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:41 UTC
0.4727682,0.3427492,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE2NzkzMTAsImp0aSI6IjVkYmFkY2JkLTY5YjYtNGZkMC1iZTM3LWJiZDU0ZDc4NmRlOCJ9.,2023-08-10 14:58:46 UTC
-0.0026,0.04188288,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:08 UTC
0.002300001,0.06247848,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:13 UTC
0.006600001,0.06852823,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:18 UTC
0.2268,0.07213323,0.09035295,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:25 UTC
0.2031667,0.05156652,0.06254902,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:30 UTC
0.187031,0.05653879,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:35 UTC
0.1929524,0.05496697,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:40 UTC
0.1934917,0.06311779,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:45 UTC
0.2109769,0.07184633,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:50 UTC
0.2216343,0.05589684,0.08427567,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:45:55 UTC
0.2458238,0.04500101,0.1127339,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:00 UTC
0.2527895,0.04832479,0.1209288,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:05 UTC
0.2637205,0.05412759,0.1337889,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:10 UTC
0.2695217,0.05301026,0.1406138,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:15 UTC
0.2813651,0.06134091,0.1545472,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:20 UTC
0.2902682,0.05125728,0.1650214,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:25 UTC
0.3053929,0.05423222,0.1828151,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:30 UTC
0.3182561,0.07834461,0.1979483,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:35 UTC
0.3315108,0.1000042,0.2135421,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:40 UTC
0.3541591,0.1139806,0.2401872,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:45 UTC
0.3512206,0.1528785,0.2367301,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:50 UTC
0.34575,0.166869,0.2302941,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:46:55 UTC
0.3460132,0.2354249,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:47:00 UTC
0.3474039,0.2266158,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:47:05 UTC
0.3840287,0.2198823,0.2753279,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:47:10 UTC
0.4063151,0.2413295,0.3015472,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzU3NDcsImp0aSI6ImJlYTlhM2Q5LWYzN2QtNDNjYy05YjhlLTExOTI5NTNlZmE0NiJ9.,2023-08-11 17:47:15 UTC
-0.0029,0.04345651,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:53:41 UTC
0.2582,0.06733117,0.1272941,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:53:46 UTC
0.2737,0.04411363,0.1455294,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:53:51 UTC
0.2839,0.06107475,0.1575294,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:53:56 UTC
0.2959,0.04891368,0.1716471,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:01 UTC
0.3019941,0.07085016,0.1788166,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:06 UTC
0.3229952,0.09833807,0.2035238,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:11 UTC
0.3506407,0.1172327,0.2360479,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:16 UTC
0.3664355,0.1409969,0.25463,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:21 UTC
0.3928334,0.1652173,0.2856863,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:26 UTC
0.4236213,0.2235624,0.3219074,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:31 UTC
0.460321,0.2918319,0.3650836,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:36 UTC
0.4917263,0.4283734,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:41 UTC
0.5147009,0.4677308,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:46 UTC
0.5252371,0.4546234,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE3NzYyMTAsImp0aSI6ImFjNDJjYTU4LTZkYWQtNDE1Yy04ZmQxLTJiNjYxNjhhYmY0MyJ9.,2023-08-11 17:54:51 UTC
-0.0026,0.04604131,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:00 UTC
0.002000001,0.06069248,0.0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTE4MzE5MzEsImp0aSI6ImZhYzQ1N2JkLWRjNzgtNDI1MS1iZjU4LTc1OTdmYWJmMzEyYyJ9.,2023-08-12 09:22:05 UTC
